experiment_id,run_iteration,gen,total_episodes,score,lr,batch_size,gamma,epsilon,Max Iteration Episode,Iteration time
mu09_03,4,5,400,500,0.00757,549,0.954,0.951,,
mu09_03,4,,,,,,,,400,297
mu09_01,5,1,80,18.5,0.00327,181,0.923,0.4467,,
mu09_01,5,2,160,70.2,0.0079,364,0.983,0.9617,,
mu09_01,5,3,240,321.2,0.00434,72,0.981,0.988,,
mu09_01,5,4,320,500,0.00527,338,0.975,0.7173,,
mu09_01,5,,,,,,,,320,141
mu09_02,4,1,80,12.7,0.00431,407,0.856,0.5642,,
mu09_02,4,2,160,32,0.00431,407,0.856,0.5642,,
mu09_02,4,3,240,500,0.00431,407,0.856,0.5642,,
mu09_02,4,,,,,,,,240,83
mu09_01,6,1,80,10.5,0.00778,946,0.98,0.1826,,
mu09_01,6,2,160,30.2,0.00545,439,0.855,0.8347,,
mu09_01,6,3,240,500,0.00609,197,0.842,0.1,,
mu09_01,6,,,,,,,,240,99
mu09_02,5,1,80,13.4,0.00919,698,0.808,0.6042,,
mu09_02,5,2,160,75.3,0.00141,41,0.958,0.6914,,
mu09_02,5,3,240,500,0.00141,41,0.958,0.6914,,
mu09_02,5,,,,,,,,240,98
mu09_03,5,1,80,16.3,0.00148,110,0.813,0.4493,,
mu09_03,5,2,160,67.8,0.00153,156,0.849,0.6285,,
mu09_03,5,3,240,149.8,0.00153,156,0.849,0.6285,,
mu09_03,5,4,320,264.2,0.00031,889,0.899,0.7403,,
mu09_03,5,5,400,500,0.00864,42,0.885,0.5825,,
mu09_03,5,,,,,,,,400,208
mu09_02,6,1,80,13,0.00819,166,0.91,0.1537,,
mu09_02,6,2,160,44.2,0.00374,663,0.869,0.6698,,
mu09_02,6,3,240,331.2,0.0012,249,0.992,0.5187,,
mu09_02,6,4,320,500,0.00163,920,0.979,0.8067,,
mu09_02,6,,,,,,,,320,213
mu09_03,6,1,80,10,0.0058,778,0.857,0.5387,,
mu09_03,6,2,160,18.8,0.00857,228,0.919,0.7063,,
mu09_03,6,3,240,169,0.00857,228,0.919,0.7063,,
mu09_03,6,4,320,500,0.00264,989,0.972,0.9071,,
mu09_03,6,,,,,,,,320,170
mu09_01,7,1,80,12.4,0.00863,296,0.931,0.6223,,
mu09_01,7,2,160,76.7,0.00784,901,0.987,0.9951,,
mu09_01,7,3,240,243.3,0.00128,903,0.923,0.6387,,
mu09_01,7,4,320,248.7,0.00531,217,0.983,0.4354,,
mu09_01,7,5,400,317.1,0.00766,733,0.851,0.9191,,
mu09_01,7,6,480,302,0.00766,733,0.851,0.9191,,
mu09_01,7,7,560,345.9,0.00876,800,0.879,0.2667,,
mu09_01,7,8,640,292.5,0.00883,773,0.841,0.6014,,
mu09_01,7,9,720,500,0.00691,885,0.907,0.9989,,
mu09_01,7,,,,,,,,720,471
mu09_02,7,1,80,15.7,0.00575,724,0.843,0.1423,,
mu09_02,7,2,160,51.3,0.00538,65,0.808,0.6286,,
mu09_02,7,3,240,113.7,0.00516,1021,0.857,0.3598,,
mu09_02,7,4,320,242.6,0.00051,868,0.959,0.2891,,
mu09_02,7,5,400,500,0.00039,63,0.893,0.457,,
mu09_02,7,,,,,,,,400,244
mu09_02,8,1,80,49.8,0.00792,882,0.895,0.4741,,
mu09_02,8,2,160,53.8,0.00801,285,0.87,0.665,,
mu09_02,8,3,240,500,0.00998,909,0.82,0.378,,
mu09_02,8,,,,,,,,240,75
mu09_03,7,1,80,23.5,0.0036,785,0.931,0.4837,,
mu09_03,7,2,160,22.2,0.00642,986,0.878,0.8184,,
mu09_03,7,3,240,50.7,0.00549,443,0.935,0.7818,,
mu09_03,7,4,320,461.4,0.00263,994,0.947,0.5976,,
mu09_03,7,5,400,176.1,0.00498,897,0.966,0.5389,,
mu09_03,7,6,480,500,0.00248,762,0.922,0.1783,,
mu09_03,7,,,,,,,,480,318
mu09_02,9,1,80,17.3,0.00895,697,0.903,0.0848,,
mu09_02,9,2,160,121.7,0.00681,217,0.9,0.9634,,
mu09_02,9,3,240,227.2,0.00626,804,0.806,0.0191,,
mu09_02,9,4,320,500,0.00078,682,0.876,0.7028,,
mu09_02,9,,,,,,,,320,193
mu09_03,8,1,80,21.6,0.00498,510,0.832,0.2704,,
mu09_03,8,2,160,84.4,0.00319,983,0.927,0.999,,
mu09_03,8,3,240,238,0.00122,16,0.806,0.6304,,
mu09_03,8,4,320,269.5,0.00681,527,0.908,0.7805,,
mu09_03,8,5,400,500,0.00602,50,0.985,0.7803,,
mu09_03,8,,,,,,,,400,204
mu09_01,8,1,80,11.4,0.00296,794,0.897,0.4955,,
mu09_01,8,2,160,23,0.0085,395,0.877,0.4612,,
mu09_01,8,3,240,272.1,0.00625,879,0.862,0.7857,,
mu09_01,8,4,320,228.9,0.00186,212,0.97,0.1284,,
mu09_01,8,5,400,222.7,0.00543,310,0.987,0.9936,,
mu09_01,8,6,480,196.5,0.00288,355,0.816,0.9615,,
mu09_01,8,7,560,130,0.00279,699,0.839,0.6076,,
mu09_01,8,8,640,143.8,0.00279,699,0.839,0.6076,,
mu09_01,8,9,720,256.9,0.00089,259,0.962,0.1363,,
mu09_01,8,10,800,223.4,0.00432,70,0.955,0.1113,,
mu09_01,8,11,880,214.9,0.00011,893,0.938,0.6557,,
mu09_01,8,12,960,213.5,0.00047,494,0.977,0.5676,,
mu09_01,8,13,1040,132.2,0.00432,868,0.964,0.9567,,
mu09_01,8,14,1120,262.3,0.00018,456,0.992,0.9684,,
mu09_01,8,15,1200,197.7,0.00788,925,0.804,0.8648,,
mu09_01,8,16,1280,138.1,0.00429,855,0.955,0.7662,,
mu09_01,8,17,1360,227.3,0.00268,79,0.983,0.979,,
mu09_01,8,18,1440,167.7,0.00384,241,0.951,0.9566,,
mu09_01,8,19,1520,193.4,0.00018,456,0.992,0.9684,,
mu09_01,8,20,1600,215.6,0.00018,456,0.992,0.9684,,
mu09_01,8,21,1680,195.4,0.00688,1006,0.993,0.8298,,
mu09_01,8,22,1760,193.7,0.00047,896,0.972,1,,
mu09_01,8,23,1840,185.7,0.00084,861,0.981,0.9992,,
mu09_01,8,24,1920,209.5,0.00084,861,0.981,0.9992,,
mu09_01,8,25,2000,274.1,0.00831,893,0.816,0.0547,,
mu09_01,8,26,2080,304.3,0.00011,73,0.959,0.9979,,
mu09_01,8,27,2160,368,0.00011,73,0.959,0.9979,,
mu09_01,8,28,2240,464.2,0.00011,73,0.959,0.9979,,
mu09_01,8,29,2320,374.1,0.00011,73,0.959,0.9979,,
mu09_01,8,30,2400,500,0.00071,65,0.992,0.7606,,
mu09_01,8,,,,,,,,2400,1790
mu09_03,9,1,80,30.4,0.00106,208,0.892,0.0993,,
mu09_03,9,2,160,22.6,0.00106,208,0.892,0.0993,,
mu09_03,9,3,240,112.4,0.00714,948,0.849,0.8415,,
mu09_03,9,4,320,291.8,0.0008,994,0.907,0.6894,,
mu09_03,9,5,400,451.6,0.00646,721,0.959,0.8266,,
mu09_03,9,6,480,317.6,0.00277,1020,0.915,0.0312,,
mu09_03,9,7,560,191.1,0.00425,826,0.938,0.0401,,
mu09_03,9,8,640,215.7,0.00425,826,0.938,0.0401,,
mu09_03,9,9,720,222.1,0.00183,294,0.811,0.6689,,
mu09_03,9,10,800,222.6,0.00154,522,0.811,0.8897,,
mu09_03,9,11,880,233.7,0.00969,1017,0.978,0.9459,,
mu09_03,9,12,960,163.7,0.00602,966,0.973,0.5604,,
mu09_03,9,13,1040,108.2,0.00618,1020,0.907,0.8359,,
mu09_03,9,14,1120,194.8,0.00819,755,0.976,0.525,,
mu09_03,9,15,1200,206.4,0.00188,921,0.99,0.2621,,
mu09_03,9,16,1280,430.9,0.00221,945,0.87,0.7351,,
mu09_03,9,17,1360,365.7,0.00362,981,0.927,0.1171,,
mu09_03,9,18,1440,234.2,0.00221,945,0.87,0.7351,,
mu09_03,9,19,1520,449.2,0.00158,1023,0.998,0.8357,,
mu09_03,9,20,1600,421.4,0.00158,1023,0.998,0.8357,,
mu09_03,9,21,1680,332.8,0.0028,426,0.997,0.9024,,
mu09_03,9,22,1760,500,0.00938,171,0.994,0.4422,,
mu09_03,9,,,,,,,,1760,1485
mu09_03,10,1,80,20.8,0.00482,49,0.91,0.3108,,
mu09_03,10,2,160,500,0.00482,49,0.91,0.3108,,
mu09_03,10,,,,,,,,160,49
mu09_02,10,1,80,20.3,0.00822,814,0.869,0.2081,,
mu09_02,10,2,160,119.9,0.00377,100,0.998,0.6393,,
mu09_02,10,3,240,172.9,0.0068,713,0.866,0.1054,,
mu09_02,10,4,320,312.6,0.00325,226,0.968,0.4904,,
mu09_02,10,5,400,264.1,0.0001,1011,0.804,0.5438,,
mu09_02,10,6,480,460.8,0.00691,42,0.821,0.8631,,
mu09_02,10,7,560,493.4,0.0001,1011,0.804,0.5438,,
mu09_02,10,8,640,194.6,0.00752,41,0.935,0.8533,,
mu09_02,10,9,720,402.6,0.00045,88,0.972,0.9565,,
mu09_02,10,10,800,306.7,0.00045,88,0.972,0.9565,,
mu09_02,10,11,880,410.5,0.00045,88,0.972,0.9565,,
mu09_02,10,12,960,322,0.00045,88,0.972,0.9565,,
mu09_02,10,13,1040,384.4,0.00645,40,0.89,0.8022,,
mu09_02,10,14,1120,157.2,0.00045,88,0.972,0.9565,,
mu09_02,10,15,1200,163.4,0.0002,639,0.995,0.984,,
mu09_02,10,16,1280,158.7,0.0002,639,0.995,0.984,,
mu09_02,10,17,1360,168.4,0.0002,639,0.995,0.984,,
mu09_02,10,18,1440,173.5,0.0002,639,0.995,0.984,,
mu09_02,10,19,1520,168.5,0.0002,639,0.995,0.984,,
mu09_02,10,20,1600,171.6,0.0002,639,0.995,0.984,,
mu09_02,10,21,1680,136.7,0.00212,296,0.991,0.8793,,
mu09_02,10,22,1760,173,0.00167,161,0.992,0.6443,,
mu09_02,10,23,1840,141.3,0.00904,984,0.974,0.7671,,
mu09_02,10,24,1920,184.9,0.00526,620,0.999,0.407,,
mu09_02,10,25,2000,111.5,0.00212,296,0.991,0.8793,,
mu09_02,10,26,2080,239.3,0.00945,187,0.937,0.0125,,
mu09_02,10,27,2160,273.8,0.00945,187,0.937,0.0125,,
mu09_02,10,28,2240,461.9,0.00821,115,0.996,0.2465,,
mu09_02,10,29,2320,500,0.00981,513,0.994,0.5046,,
mu09_02,10,,,,,,,,2320,1626
mu09_01,9,1,80,13.3,0.00656,749,0.901,0.1336,,
mu09_01,9,2,160,12.3,0.00792,605,0.93,0.5374,,
mu09_01,9,3,240,171.2,0.00417,575,0.875,0.7584,,
mu09_01,9,4,320,216.2,0.00944,879,0.826,0.1991,,
mu09_01,9,5,400,240.4,0.00944,879,0.826,0.1991,,
mu09_01,9,6,480,275.1,0.00606,221,0.918,0.7278,,
mu09_01,9,7,560,283.8,0.00798,33,0.984,0.8097,,
mu09_01,9,8,640,264.3,0.00564,834,0.805,0.972,,
mu09_01,9,9,720,280.1,0.00756,761,0.942,0.9543,,
mu09_01,9,10,800,382.4,0.00763,930,0.888,0.6531,,
mu09_01,9,11,880,418.1,0.00763,930,0.888,0.6531,,
mu09_01,9,12,960,162.6,0.00188,881,0.807,0.9622,,
mu09_01,9,13,1040,205.2,0.00723,857,0.863,0.7431,,
mu09_01,9,14,1120,492.1,0.00723,857,0.863,0.7431,,
mu09_01,9,15,1200,409.9,0.00763,930,0.888,0.6531,,
mu09_01,9,16,1280,500,0.00763,930,0.888,0.6531,,
mu09_01,9,,,,,,,,1280,720
mu09_02,11,1,80,11.5,0.00463,217,0.923,0.821,,
mu09_02,11,2,160,174.3,0.00894,302,0.959,0.7407,,
mu09_02,11,3,240,155.6,0.00076,102,0.939,0.6258,,
mu09_02,11,4,320,410,0.00062,85,0.924,0.7915,,
mu09_02,11,5,400,433.8,0.00952,785,0.9,0.732,,
mu09_02,11,6,480,437,0.00062,85,0.924,0.7915,,
mu09_02,11,7,560,387.3,0.00062,85,0.924,0.7915,,
mu09_02,11,8,640,384.3,0.00522,525,0.997,0.6841,,
mu09_02,11,9,720,467.6,0.00249,702,0.945,0.9268,,
mu09_02,11,10,800,485.3,0.00319,43,0.951,0.7582,,
mu09_02,11,11,880,267.8,0.00816,503,0.992,0.6749,,
mu09_02,11,12,960,470.4,0.00136,878,0.915,0.9786,,
mu09_02,11,13,1040,500,0.00019,549,0.947,0.9805,,
mu09_02,11,,,,,,,,1040,724
mu09_01,10,1,80,134.1,0.00114,994,0.978,0.5709,,
mu09_01,10,2,160,50,0.00918,947,0.894,0.6329,,
mu09_01,10,3,240,342.9,0.00991,323,0.949,0.4587,,
mu09_01,10,4,320,334.1,0.00715,298,0.8,0.0421,,
mu09_01,10,5,400,470.9,0.00304,245,0.878,0.2372,,
mu09_01,10,6,480,500,0.0048,1014,0.853,0.9555,,
mu09_01,10,,,,,,,,480,296
mu09_02,12,1,80,27.2,0.00455,807,0.986,0.3266,,
mu09_02,12,2,160,180.9,0.00548,850,0.805,0.3726,,
mu09_02,12,3,240,249,0.00708,857,0.832,0.8331,,
mu09_02,12,4,320,431.5,0.00847,127,0.928,0.9156,,
mu09_02,12,5,400,500,0.00847,127,0.928,0.9156,,
mu09_02,12,,,,,,,,400,236
mu09_02,13,1,80,9.9,0.00576,1014,0.904,0.647,,
mu09_02,13,2,160,21.1,0.00576,1014,0.904,0.647,,
mu09_02,13,3,240,149.4,0.00576,1014,0.904,0.647,,
mu09_02,13,4,320,500,0.00512,404,0.996,0.8808,,
mu09_02,13,,,,,,,,320,126
mu09_02,14,1,80,25.2,0.00773,98,0.953,0.7698,,
mu09_02,14,2,160,117.8,0.00773,98,0.953,0.7698,,
mu09_02,14,3,240,125.8,0.00646,581,0.983,0.9584,,
mu09_02,14,4,320,120.9,0.00053,157,0.939,0.7684,,
mu09_02,14,5,400,145.1,0.00885,923,0.936,0.8572,,
mu09_02,14,6,480,108.1,0.00053,157,0.939,0.7684,,
mu09_02,14,7,560,130.6,0.00571,1018,0.973,0.9187,,
mu09_02,14,8,640,170,0.00043,969,0.923,0.8184,,
mu09_02,14,9,720,118,0.00816,816,0.989,0.2486,,
mu09_02,14,10,800,135.2,0.00201,403,0.924,0.1438,,
mu09_02,14,11,880,118.8,0.0095,234,0.999,0.468,,
mu09_02,14,12,960,181.3,0.0095,234,0.999,0.468,,
mu09_02,14,13,1040,500,0.00282,756,0.957,0.0592,,
mu09_02,14,,,,,,,,1040,589
mu09_03,11,1,80,19.4,0.00342,120,0.91,0.4043,,
mu09_03,11,2,160,40.5,0.00263,1023,0.809,0.7232,,
mu09_03,11,3,240,222.4,0.00391,884,0.813,0.6121,,
mu09_03,11,4,320,171.9,0.00965,59,0.815,0.3736,,
mu09_03,11,5,400,295.6,0.00628,277,0.917,0.5681,,
mu09_03,11,6,480,144.2,0.00724,234,0.898,0.834,,
mu09_03,11,7,560,132.8,0.00912,104,0.942,0.3565,,
mu09_03,11,8,640,138,0.00724,234,0.898,0.834,,
mu09_03,11,9,720,107.9,0.00724,234,0.898,0.834,,
mu09_03,11,10,800,107,0.00939,171,0.882,0.708,,
mu09_03,11,11,880,401.3,0.00365,857,0.909,0.9954,,
mu09_03,11,12,960,211.3,0.00259,750,0.865,0.9256,,
mu09_03,11,13,1040,214.4,0.00143,233,0.943,0.894,,
mu09_03,11,14,1120,170.5,0.00075,962,0.949,0.9553,,
mu09_03,11,15,1200,148,0.00012,282,0.99,0.8576,,
mu09_03,11,16,1280,122.5,0.00012,282,0.99,0.8576,,
mu09_03,11,17,1360,122.5,0.00012,282,0.99,0.8576,,
mu09_03,11,18,1440,264.7,0.00952,983,0.855,0.151,,
mu09_03,11,19,1520,185.6,0.00952,983,0.855,0.151,,
mu09_03,11,20,1600,101.4,0.00994,1002,0.836,0.1265,,
mu09_03,11,21,1680,97.9,0.0072,894,0.833,0.9819,,
mu09_03,11,22,1760,161.5,0.00865,979,0.829,0.883,,
mu09_03,11,23,1840,184.5,0.00706,957,0.867,0.9587,,
mu09_03,11,24,1920,186.6,0.00126,1023,0.979,0.6823,,
mu09_03,11,25,2000,297.4,0.00136,1023,0.983,0.3283,,
mu09_03,11,26,2080,284.4,0.00844,876,0.949,0.0597,,
mu09_03,11,27,2160,245.9,0.00835,980,0.999,0.4335,,
mu09_03,11,28,2240,89,0.00471,981,0.995,0.8907,,
mu09_03,11,29,2320,186.4,0.00471,981,0.995,0.8907,,
mu09_03,11,30,2400,89.9,0.0001,996,0.989,0.8119,,
mu09_03,11,31,2480,244.2,0.00593,792,0.989,0.9837,,
mu09_03,11,32,2560,155.2,0.00364,882,0.998,0.5701,,
mu09_03,11,33,2640,121.8,0.00073,1006,0.986,0.1347,,
mu09_03,11,34,2720,179.5,0.00096,462,0.991,0.5009,,
mu09_03,11,35,2800,226.4,0.00096,462,0.991,0.5009,,
mu09_03,11,36,2880,210.8,0.00014,283,0.999,0.8448,,
mu09_03,11,37,2960,500,0.00096,462,0.991,0.5009,,
mu09_03,11,,,,,,,,2960,1778
mu09_03,12,1,80,20.4,0.00399,288,0.874,0.9918,,
mu09_03,12,2,160,19.2,0.00837,895,0.895,0.7262,,
mu09_03,12,3,240,28.6,0.00781,532,0.82,0.4817,,
mu09_03,12,4,320,500,0.00781,532,0.82,0.4817,,
mu09_03,12,,,,,,,,320,115
mu09_02,15,1,80,38.8,0.00108,899,0.813,0.2657,,
mu09_02,15,2,160,10.7,0.0019,319,0.886,0.0779,,
mu09_02,15,3,240,110.2,0.00476,365,0.868,0.7162,,
mu09_02,15,4,320,416.8,0.00525,603,0.871,0.9031,,
mu09_02,15,5,400,467.5,0.00056,36,0.862,0.9241,,
mu09_02,15,6,480,469.9,0.00671,447,0.974,0.8969,,
mu09_02,15,7,560,352.8,0.00502,145,0.931,0.8384,,
mu09_02,15,8,640,500,0.00056,36,0.862,0.9241,,
mu09_02,15,,,,,,,,640,368
mu09_02,16,1,80,10.7,0.00267,200,0.945,0.377,,
mu09_02,16,2,160,23.4,0.00674,472,0.939,0.4325,,
mu09_02,16,3,240,432.1,0.00517,540,0.818,0.2859,,
mu09_02,16,4,320,500,0.00922,283,0.821,0.7749,,
mu09_02,16,,,,,,,,320,169
mu09_02,17,1,80,23,0.00401,176,0.936,0.3995,,
mu09_02,17,2,160,60.1,0.00613,668,0.91,0.5896,,
mu09_02,17,3,240,255.2,0.00283,699,0.845,0.9725,,
mu09_02,17,4,320,119.3,0.00879,153,0.9,0.7557,,
mu09_02,17,5,400,301.6,0.00034,38,0.81,0.8921,,
mu09_02,17,6,480,259,0.00013,229,0.936,0.4089,,
mu09_02,17,7,560,177.8,0.00013,229,0.936,0.4089,,
mu09_02,17,8,640,195.7,0.00113,959,0.934,0.7773,,
mu09_02,17,9,720,268.5,0.00331,1023,0.969,0.9376,,
mu09_02,17,10,800,194.2,0.00024,930,0.983,0.8844,,
mu09_02,17,11,880,186,0.00024,930,0.983,0.8844,,
mu09_02,17,12,960,500,0.00348,901,0.994,0.5855,,
mu09_02,17,,,,,,,,960,691
mu09_02,18,1,80,21,0.00331,33,0.94,0.3012,,
mu09_02,18,2,160,54.6,0.00514,709,0.85,0.3641,,
mu09_02,18,3,240,500,0.00183,139,0.936,0.8211,,
mu09_02,18,,,,,,,,240,91
mu09_01,11,1,80,22.3,0.00088,149,0.847,0.7429,,
mu09_01,11,2,160,31.5,0.00502,250,0.894,0.8055,,
mu09_01,11,3,240,146,0.00502,250,0.894,0.8055,,
mu09_01,11,4,320,102.6,0.00609,662,0.819,0.5637,,
mu09_01,11,5,400,130.6,0.00729,548,0.988,0.7434,,
mu09_01,11,6,480,145.4,0.00885,971,0.846,0.0272,,
mu09_01,11,7,560,188.8,0.00823,884,0.947,0.1876,,
mu09_01,11,8,640,130.9,0.00049,187,0.829,0.9012,,
mu09_01,11,9,720,143.7,0.00266,1009,0.907,0.0474,,
mu09_01,11,10,800,285.5,0.00783,493,0.999,0.361,,
mu09_01,11,11,880,177.6,0.00381,827,0.853,0.069,,
mu09_01,11,12,960,180.2,0.00626,803,0.811,0.874,,
mu09_01,11,13,1040,188,0.00031,669,0.831,0.9831,,
mu09_01,11,14,1120,168,0.00581,92,0.82,0.9947,,
mu09_01,11,15,1200,119.3,0.00598,931,0.805,0.3767,,
mu09_01,11,16,1280,149.4,0.00598,931,0.805,0.3767,,
mu09_01,11,17,1360,168.1,0.00013,795,0.972,0.8581,,
mu09_01,11,18,1440,198.6,0.00013,795,0.972,0.8581,,
mu09_01,11,19,1520,220,0.0008,674,0.913,0.9446,,
mu09_01,11,20,1600,232.3,0.00134,936,0.962,0.8367,,
mu09_01,11,21,1680,134.6,0.00103,802,0.967,0.996,,
mu09_01,11,22,1760,162,0.00113,899,0.945,0.9695,,
mu09_01,11,23,1840,381.6,0.00123,788,0.893,0.9864,,
mu09_01,11,24,1920,348.9,0.0046,867,0.825,0.9092,,
mu09_01,11,25,2000,262,0.00113,899,0.945,0.9695,,
mu09_01,11,26,2080,314,0.00014,956,0.998,0.9991,,
mu09_01,11,27,2160,288.8,0.00014,956,0.998,0.9991,,
mu09_01,11,28,2240,384.5,0.00014,956,0.998,0.9991,,
mu09_01,11,29,2320,352.1,0.00378,1022,0.999,0.5735,,
mu09_01,11,30,2400,396.6,0.00114,1020,0.906,0.9968,,
mu09_01,11,31,2480,407.8,0.00114,1020,0.906,0.9968,,
mu09_01,11,32,2560,472.9,0.00065,894,0.918,0.9931,,
mu09_01,11,33,2640,430.1,0.00025,709,0.972,0.9878,,
mu09_01,11,34,2720,434.8,0.00024,993,0.992,0.3742,,
mu09_01,11,35,2800,455.4,0.0001,661,0.972,0.1936,,
mu09_01,11,36,2880,500,0.0001,661,0.972,0.1936,,
mu09_01,11,,,,,,,,2880,2107
mu09_01,12,1,80,12.3,0.00101,136,0.807,0.1633,,
mu09_01,12,2,160,77.1,0.00806,155,0.884,0.8012,,
mu09_01,12,3,240,250.6,0.00339,995,0.994,0.9809,,
mu09_01,12,4,320,433.3,0.00051,542,0.968,0.144,,
mu09_01,12,5,400,435.7,0.0021,308,0.955,0.6524,,
mu09_01,12,6,480,500,0.00773,269,0.974,0.8086,,
mu09_01,12,,,,,,,,480,338
mu09_01,13,1,80,26,0.0035,720,0.818,0.1325,,
mu09_01,13,2,160,113.2,0.00359,612,0.925,0.7802,,
mu09_01,13,3,240,198.3,0.00359,612,0.925,0.7802,,
mu09_01,13,4,320,304.2,0.00338,275,0.845,0.2614,,
mu09_01,13,5,400,500,0.00015,250,0.869,0.5372,,
mu09_01,13,,,,,,,,400,218
mu09_01,14,1,80,20.4,0.00551,148,0.902,0.4911,,
mu09_01,14,2,160,13.8,0.00638,259,0.821,0.9999,,
mu09_01,14,3,240,216.1,0.00376,109,0.985,0.3624,,
mu09_01,14,4,320,493,0.00298,636,0.907,0.9046,,
mu09_01,14,5,400,500,0.00417,440,0.933,0.7339,,
mu09_01,14,,,,,,,,400,254
mu09_01,15,1,80,11.5,0.0034,354,0.816,0.1941,,
mu09_01,15,2,160,18.9,0.00213,196,0.814,0.5245,,
mu09_01,15,3,240,113,0.00183,828,0.979,0.365,,
mu09_01,15,4,320,159.8,0.00183,828,0.979,0.365,,
mu09_01,15,5,400,186.4,0.00023,339,0.99,0.9404,,
mu09_01,15,6,480,295.3,0.00256,752,0.994,0.7402,,
