experiment_id,run_iteration,gen,total_episodes,score,lr,batch_size,gamma,epsilon,Max Iteration Episode,Iteration time
A2,7,8,1280,169.187138087179,0.00798,628,0.994,0.241,,
A2,7,9,1440,195.301426747866,0.00513,212,0.999,0.3998,,
A2,7,10,1600,259.424699222694,0.00667,927,0.994,0.0483,,
A2,7,,,,,,,,1600,1181
A1,7,1,160,-110.3013475,0.00545,693,0.913,0.4809,,
A1,7,2,320,-83.77421536,0.0031,618,0.892,0.2716,,
A1,7,3,480,-74.93233901,0.00223,937,0.989,0.8072,,
A1,7,4,640,87.8266890217706,0.00047,110,0.999,0.0933,,
A1,7,5,800,144.303569543411,0.00948,1009,0.986,0.0978,,
A1,7,6,960,171.470132312795,0.00182,981,0.999,0.0772,,
A1,7,7,1120,188.558926234269,0.00948,1009,0.986,0.0978,,
A1,7,8,1280,216.896978968796,0.00182,981,0.999,0.0772,,
A1,7,,,,,,,,1280,884
A2,8,1,160,-16.00302207,0.00054,881,0.927,0.2102,,
A2,8,2,320,40.136360551334,0.0072,937,0.816,0.964,,
A2,8,3,480,-41.81471659,0.00044,983,0.848,0.7651,,
A2,8,4,640,-12.28160654,0.00992,897,0.98,0.7932,,
A2,8,5,800,208.733859889365,0.00651,450,0.993,0.2739,,
A2,8,,,,,,,,800,399
A1,8,1,160,-96.10914391,0.00268,201,0.876,0.4194,,
A1,8,2,320,-6.930889038,0.00833,116,0.844,0.0393,,
A1,8,3,480,-0.3117931,0.00268,201,0.876,0.4194,,
A1,8,4,640,-12.66435319,0.00407,799,0.985,0.0632,,
A1,8,5,800,34.6760028228718,0.00407,799,0.985,0.0632,,
A1,8,6,960,177.127325587934,0.00407,799,0.985,0.0632,,
A1,8,7,1120,207.057783910258,0.00407,799,0.985,0.0632,,
A1,8,,,,,,,,1120,744
A2,9,1,160,-103.5625376,0.00297,478,0.824,0.434,,
A2,9,2,320,-92.0622278,0.0082,267,0.946,0.3597,,
A2,9,3,480,82.987254444795,0.00785,559,0.946,0.1443,,
A2,9,4,640,31.784582260136,0.00255,605,0.825,0.2343,,
A2,9,5,800,-24.78797282,0.0007,938,0.999,0.9044,,
A2,9,6,960,138.051397770171,0.00508,335,0.989,0.8807,,
A2,9,7,1120,134.41143391964,0.00508,335,0.989,0.8807,,
A2,9,8,1280,102.119946416326,0.00698,167,0.999,0.4689,,
A2,9,9,1440,172.408675089234,0.00698,167,0.999,0.4689,,
A2,9,10,1600,215.28237307374,0.00635,344,0.988,0.6055,,
A2,9,,,,,,,,1600,1115
A1,9,1,160,-62.25048477,0.00763,972,0.834,0.1301,,
A1,9,2,320,23.6938986613205,0.00754,532,0.964,0.21,,
A1,9,3,480,-53.85122892,0.00462,666,0.991,0.1539,,
A1,9,4,640,16.7181374405214,0.00462,666,0.991,0.1539,,
A1,9,5,800,233.714038093876,0.00462,666,0.991,0.1539,,
A1,9,,,,,,,,800,792
A2,10,1,160,-61.74679981,0.00574,839,0.86,0.6159,,
A2,10,2,320,-95.16589527,0.00602,758,0.985,0.3885,,
A2,10,3,480,-107.7583232,0.00602,758,0.985,0.3885,,
A2,10,4,640,-55.82158023,0.00971,564,0.941,0.2495,,
A2,10,5,800,162.589497874308,0.00853,274,0.991,0.1394,,
A2,10,6,960,212.70000372406,0.00118,108,0.981,0.9763,,
A2,10,,,,,,,,960,474
A1,10,1,160,-26.23726832,0.00408,131,0.846,0.3633,,
A1,10,2,320,39.415434581265,0.00408,131,0.846,0.3633,,
A1,10,3,480,-10.91629782,0.00725,250,0.998,0.4025,,
A1,10,4,640,84.7160394885687,0.00725,250,0.998,0.4025,,
A1,10,5,800,94.4565328049777,0.00725,250,0.998,0.4025,,
A1,10,6,960,171.831247255199,0.00834,670,0.995,0.2024,,
A1,10,7,1120,186.319327624297,0.00725,250,0.998,0.4025,,
A1,10,8,1280,275.882541500621,0.00417,798,0.998,0.0563,,
A1,10,,,,,,,,1280,866
A2,11,1,160,-117.6010634,0.00979,560,0.935,0.1104,,
A2,11,2,320,-109.0787856,0.00442,825,0.971,0.2961,,
A2,11,3,480,-37.47319183,0.00442,825,0.971,0.2961,,
A2,11,4,640,142.3226449,0.00442,825,0.971,0.2961,,
A2,11,5,800,134.271494418112,0.00442,825,0.971,0.2961,,
A2,11,6,960,141.279151698672,0.00062,938,0.977,0.4729,,
A2,11,7,1120,149.651392439644,0.00062,938,0.977,0.4729,,
A2,11,8,1280,232.261047723098,0.00546,522,0.994,0.8227,,
A2,11,,,,,,,,1280,945
A1,11,1,160,-62.77871691,0.00042,144,0.903,0.8415,,
A1,11,2,320,-71.71120684,0.00857,817,0.867,0.3632,,
A1,11,3,480,114.825885306419,0.00055,768,0.982,0.37,,
