experiment_id,iteration,generation,total_population_episodes,score,learning_rate,batch_size,gamma,epsilon,wall_time,episodes_to_solve
F03,11,6,480,492.6,0.00010000002233150758,1024,0.999,0.23269819885354034,99.4049346446991,
F03,11,7,560,222.9,0.01,16,0.8,1.0,123.75333309173584,
F03,11,8,640,500.0,0.005881854174994356,789,0.8273652092903692,0.8768756856922383,148.30774354934692,640
F03,12,1,80,15.0,0.005173366922794825,372,0.870470710751877,0.9278926572188207,3.683654308319092,
F03,12,2,160,41.2,0.005173366922794825,372,0.870470710751877,0.9278926572188207,6.389252185821533,
F03,12,3,240,311.3,0.005173366922794825,372,0.870470710751877,0.9278926572188207,17.18403673171997,
F03,12,4,320,476.6,0.005338635495558177,90,0.9984164229388954,0.40949270616009814,40.815876722335815,
F03,12,5,400,498.3,0.0003344643313585978,262,0.95955246764258,0.5886338389576615,56.733835220336914,
F03,12,6,480,334.3,0.0003344643313585978,262,0.95955246764258,0.5886338389576615,75.89320921897888,
F03,12,7,560,240.1,0.0031180665004464166,562,0.8860516024034492,0.5079606266218045,92.073166847229,
F03,12,8,640,200.1,0.0001,1024,0.999,1.0,116.21750044822693,
F03,12,9,720,500.0,0.01,1024,0.999,1.0,138.610004901886,720
F03,13,1,80,9.8,0.0081697662835069,938,0.8651672234399492,0.5746422227584684,3.391916275024414,
F03,13,2,160,25.8,0.004982435340442105,470,0.9751261315529488,0.40710328353392816,6.257419586181641,
F03,13,3,240,159.8,0.0014573021941590896,31,0.9805658848534426,0.19155173683885018,24.111406326293945,
F03,13,4,320,345.5,0.0006513858208030899,59,0.8132917244920038,0.9796633337914503,46.539459228515625,
F03,13,5,400,357.9,0.0006513858208030899,59,0.8132917244920038,0.9796633337914503,59.408607006073,
F03,13,6,480,424.6,0.0006513858208030899,59,0.8132917244920038,0.9796633337914503,75.53745698928833,
F03,13,7,560,500.0,0.00020223303654184286,16,0.9828076769865114,0.11300511185750393,95.65440225601196,560
F03,14,1,80,15.7,0.006097960001858589,53,0.9617025964138218,0.09385149543505414,3.3961708545684814,
F03,14,2,160,64.5,0.002870068033008329,663,0.9488067231767737,0.31215726315368564,6.929717540740967,
F03,14,3,240,468.5,0.00737316409732111,411,0.9864429145808894,0.8527319864275126,18.55611276626587,
F03,14,4,320,500.0,0.0001,16,0.999,1.0,42.97864484786987,320
F03,15,1,80,22.1,0.0008652926380846044,407,0.9047825763352008,0.5283640205867518,2.7906301021575928,
F03,15,2,160,16.2,0.006968843657656617,805,0.9492484100766604,0.05413808233279737,5.448648452758789,
F03,15,3,240,127.4,0.0011739144978276355,138,0.8497244936914639,0.8143045415612741,11.765799760818481,
F03,15,4,320,302.6,0.00806250969583242,36,0.8833924590370237,0.9754795478652095,26.961787223815918,
F03,15,5,400,500.0,0.001304779080211441,559,0.9256812825630013,0.03414226508782751,63.01150846481323,400
F03,16,1,80,12.6,0.0013731547297166525,778,0.9306711544836126,0.573591032698784,3.8349359035491943,
F03,16,2,160,15.5,0.0013731547297166525,778,0.9306711544836126,0.573591032698784,6.662812232971191,
F03,16,3,240,344.4,0.009999999999999986,337,0.8692631113869138,0.010000008717248337,19.977320909500122,
F03,16,4,320,500.0,0.006714977682095744,217,0.9730768906217503,0.530401503469568,41.459898710250854,320
F03,17,1,80,16.8,0.009700213868038708,787,0.9539284544048761,0.1510944052320368,3.455477714538574,
F03,17,2,160,26.3,0.009700213868038708,787,0.9539284544048761,0.1510944052320368,6.0744733810424805,
F03,17,3,240,130.3,0.009517724960020832,944,0.8974482539520361,0.513849812704646,15.293513059616089,
F03,17,4,320,271.0,0.01,1024,0.999,1.0,33.35067367553711,
F03,17,5,400,255.8,0.0001,1024,0.8,0.01,61.993648290634155,
F03,17,6,480,500.0,0.005201885646918744,270,0.9081680401863343,0.759819734857437,93.90999364852905,480
F03,18,1,80,13.6,0.00929150997177626,693,0.9591618545960253,0.33626477942686256,3.5407094955444336,
F03,18,2,160,46.0,0.008176679751190321,674,0.9252063917609956,0.676660078395091,6.415755033493042,
F03,18,3,240,153.7,0.0022467172498703554,666,0.9331877924671939,0.8674633072168879,16.905840158462524,
F03,18,4,320,373.0,0.01,16,0.8,0.01,31.809914112091064,
F03,18,5,400,246.2,0.0034867355264823177,927,0.9783700262195456,0.07915170876798999,51.247466802597046,
F03,18,6,480,185.9,0.01,561,0.8998431135335958,1.0,69.35785269737244,
F03,18,7,560,238.6,0.0029030846533996076,411,0.8984966766589083,0.5045529423058686,84.8904321193695,
F03,18,8,640,210.2,0.0029030846533996076,411,0.8984966766589083,0.5045529423058686,110.55291175842285,
F03,18,9,720,404.3,0.0001,660,0.9002667180911607,0.04526329829147777,127.74588942527771,
F03,18,10,800,222.8,0.01,512,0.8,1.0,149.08960556983948,
F03,18,11,880,368.2,0.0001,660,0.9002667180911607,0.04526329829147777,170.496111869812,
F03,18,12,960,432.8,0.0001,16,0.8,1.0,192.91745710372925,
F03,18,13,1040,264.7,0.00881837190167932,275,0.8302196194804146,0.6769563271445727,226.51906156539917,
F03,18,14,1120,326.1,0.0001,660,0.9002667180911607,0.04526329829147777,249.73293781280518,
F03,18,15,1200,267.7,0.0024451473905553853,413,0.8787496114938634,0.6410318369817029,269.80948996543884,
F03,18,16,1280,272.7,0.007850100380454238,743,0.9988223935248722,0.2509120555994016,289.39671301841736,
F03,18,17,1360,429.4,0.007453450090523671,453,0.8473797662774961,0.20399901430892273,306.9088659286499,
F03,18,18,1440,500.0,0.0001,660,0.9002667180911607,0.04526329829147777,326.68843960762024,1440
F03,19,1,80,12.9,0.0054873375946763335,896,0.8601013861485265,0.10840025488922357,3.8960916996002197,
F03,19,2,160,69.2,0.006894404937945325,292,0.85889728741481,0.6191566558786904,6.857232570648193,
F03,19,3,240,444.8,0.009849880838224903,1019,0.9849497507411392,0.7152343732246673,23.283907413482666,
F03,19,4,320,500.0,0.0001,1024,0.999,0.01,52.97539496421814,320
F03,20,1,80,10.3,0.008977699897719746,507,0.958184692461229,0.5161172767981618,3.5253958702087402,
F03,20,2,160,12.7,0.009169985810233778,818,0.8266528537800011,0.7720684003439456,6.283806562423706,
F03,20,3,240,147.3,0.0021196867097720376,447,0.9451595937253161,0.3686645705960844,12.370161533355713,
F03,20,4,320,181.0,0.0021196867097720376,447,0.9451595937253161,0.3686645705960844,19.947582960128784,
F03,20,5,400,142.4,0.009537066197144202,474,0.9798610463734,0.20046009213883242,35.78118085861206,
F03,20,6,480,149.8,0.0025638700094994106,384,0.996040847742659,0.6910745724896613,52.78795003890991,
F03,20,7,560,247.0,0.001394944215747439,1003,0.8992375458291695,0.03727848455512603,69.36481952667236,
F03,20,8,640,348.9,0.0013897038241142577,1003,0.8983589326717266,0.03537516743223606,98.79412746429443,
F03,20,9,720,382.6,0.001394944215747439,1003,0.8992375458291695,0.03727848455512603,138.5721151828766,
F03,20,10,800,301.9,0.005129843925361506,833,0.9433075026830386,0.613204106947339,171.2527883052826,
F03,20,11,880,500.0,0.0001,1024,0.999,1.0,195.80806756019592,880
F03,21,1,80,13.0,0.004710764607391946,976,0.989617825388434,0.6213654521428128,4.3752830028533936,
F03,21,2,160,58.2,0.004710764607391946,976,0.989617825388434,0.6213654521428128,8.056008100509644,
F03,21,3,240,500.0,0.002869431753556611,826,0.9003895565729917,0.552540919225489,25.224489212036133,240
F03,22,1,80,9.7,0.008753997146214679,850,0.9468226818515764,0.33576552218311834,3.88624906539917,
F03,22,2,160,10.9,0.008753997146214679,850,0.9468226818515764,0.33576552218311834,7.0617451667785645,
F03,22,3,240,307.5,0.008461757350330643,646,0.9947927614821195,0.8494132785084383,13.506664752960205,
F03,22,4,320,500.0,0.007456013687462621,881,0.8934912830942535,0.48060972761692444,29.142359733581543,320
F03,23,1,80,11.7,0.006655387259773979,279,0.8176914023440575,0.8119963547884311,5.116623878479004,
F03,23,2,160,80.4,0.00923777359740136,205,0.9531782455697597,0.9508373121733694,9.345537900924683,
F03,23,3,240,207.4,0.006655387259773979,279,0.8176914023440575,0.8119963547884311,24.00115942955017,
F03,23,4,320,467.2,0.0001,16,0.8,0.01,45.46757745742798,
F03,23,5,400,372.1,0.0001,16,0.8,0.01,68.85258913040161,
F03,23,6,480,293.5,0.0001,16,0.8,0.01,95.04670476913452,
F03,23,7,560,388.1,0.007748351571196688,426,0.8255889375968407,0.10672670382642363,120.5983498096466,
F03,23,8,640,500.0,0.01,16,0.999,0.01,138.4302740097046,640
F03,24,1,80,28.8,0.0021881997750923684,786,0.9942692617664769,0.028311724970377795,4.09508752822876,
F03,24,2,160,12.3,0.004070879540301081,887,0.8150822381350378,0.6679518854127672,6.402616739273071,
F03,24,3,240,59.6,0.0044291404403649995,866,0.8344899038957013,0.4904427591229945,14.905071258544922,
F03,24,4,320,471.9,0.003566860860308866,842,0.8390981751292681,0.14114019688000903,33.12298798561096,
F03,24,5,400,500.0,0.009025819707154232,1000,0.8767122049664576,0.13554458572720307,55.95032572746277,400
F03,25,1,80,9.8,0.007603777439810463,246,0.8926238814236311,0.9935548130784321,4.420472860336304,
F03,25,2,160,23.1,0.007603777439810463,246,0.8926238814236311,0.9935548130784321,7.253804445266724,
F03,25,3,240,500.0,0.0003956939967472947,656,0.868422578929834,0.8524961098305586,15.981139183044434,240
F03,26,1,80,11.4,0.0025880916758074662,866,0.8616322577237532,0.7188143540996486,3.553386926651001,
F03,26,2,160,122.4,0.0025880916758074662,866,0.8616322577237532,0.7188143540996486,7.613938570022583,
F03,26,3,240,350.9,0.005159383386395591,692,0.8014735715108833,0.7770570415320035,21.587685108184814,
F03,26,4,320,351.4,0.005159383386395591,692,0.8014735715108833,0.7770570415320035,35.48561954498291,
F03,26,5,400,191.9,0.005159383386395591,692,0.8014735715108833,0.7770570415320035,48.68949556350708,
F03,26,6,480,245.5,0.006165315204000195,729,0.8723617305088667,0.8262205006443656,68.11441493034363,
F03,26,7,560,268.5,0.01,1024,0.8,1.0,84.54356098175049,
F03,26,8,640,150.4,0.007725170511616989,269,0.8950477571136077,0.18124002126116395,98.00303888320923,
F03,26,9,720,500.0,0.009551028621602635,497,0.9889121734674773,0.2380713463902162,110.65090751647949,720
F03,27,1,80,48.0,0.009388096817157077,481,0.8170871218932452,0.9066334344301671,3.9687209129333496,
F03,27,2,160,61.2,0.00968068143048217,772,0.8841981061226286,0.9545141745591078,8.314618825912476,
F03,27,3,240,457.6,0.0001,16,0.999,0.01,23.91026520729065,
F03,27,4,320,471.4,0.0017379024931639241,22,0.9245872343794135,0.9046312026281377,43.62711262702942,
F03,27,5,400,475.0,0.00010000018088605993,16,0.8,0.01,72.14848470687866,
F03,27,6,480,500.0,0.0012756814892847606,61,0.9320414725865455,0.788737433716775,109.48867917060852,480
F03,28,1,80,10.1,0.0038066341845853953,780,0.8541083955395062,0.824857978793784,3.801923990249634,
F03,28,2,160,159.2,0.009797816026813216,151,0.8893473622955551,0.854611000273993,7.691238641738892,
F03,28,3,240,433.1,0.0001,1024,0.8,0.01,30.573689937591553,
F03,28,4,320,500.0,0.0001,1024,0.8,0.01,65.47333359718323,320
F03,29,1,80,11.3,0.008984877879727873,68,0.9171095316424696,0.27033079171080715,3.6640336513519287,
F03,29,2,160,111.5,0.007565601260408926,283,0.9765667229617425,0.6023917635267942,6.444665193557739,
F03,29,3,240,163.0,0.004826689388342431,806,0.977265075867058,0.9266765089121954,13.856669664382935,
F03,29,4,320,272.8,0.0001,1024,0.999,0.01,31.842753887176514,
F03,29,5,400,270.9,0.0001,1024,0.999,0.01,69.96416974067688,
F03,29,6,480,234.9,0.0001,1024,0.999,0.01,101.96861100196838,
F03,29,7,560,217.4,0.0001,1024,0.999,0.01,128.6309518814087,
F03,29,8,640,198.2,0.0001,1024,0.999,0.01,151.21272563934326,
F03,29,9,720,308.9,0.0010000329938910574,765,0.9076393582043971,0.5198574029880295,180.2327218055725,
F03,29,10,800,294.6,0.0010000329938910574,765,0.9076393582043971,0.5198574029880295,208.76948165893555,
F03,29,11,880,411.8,0.00010000041036554343,153,0.867327502963109,0.5310630173496065,247.54034090042114,
F03,29,12,960,500.0,0.0003105254085730043,805,0.9159275806942997,0.5960022835665507,268.57379961013794,960
F03,30,1,80,10.3,0.004297097591639839,95,0.8701923835138133,0.2725581351333806,3.6692583560943604,
F03,30,2,160,78.9,0.004297097591639839,95,0.8701923835138133,0.2725581351333806,6.352708101272583,
F03,30,3,240,163.9,0.0021078635459787403,95,0.8152674663420886,0.6730105297809608,13.34085464477539,
F03,30,4,320,203.6,0.0021078635459787403,95,0.8152674663420886,0.6730105297809608,28.53181004524231,
F03,30,5,400,500.0,0.0020968524955569277,95,0.8155815592788145,0.6701458258689276,50.18119287490845,400
F03,31,1,80,12.4,0.006653553089712178,239,0.9023358569774862,0.8323546414459062,3.7962214946746826,
F03,31,2,160,75.5,0.0023905777883504514,628,0.9535670926589195,0.6617528241046272,7.95122504234314,
F03,31,3,240,232.2,0.0023905777883504514,628,0.9535670926589195,0.6617528241046272,17.950276374816895,
F03,31,4,320,136.8,0.007226601687990645,558,0.8902542196103811,0.488692124985632,31.548673391342163,
F03,31,5,400,211.4,0.01,1024,0.8,0.01,48.704529762268066,
F03,31,6,480,500.0,0.00987204066777246,919,0.9572290777949473,0.027780214383309215,82.86688876152039,480
F03,32,1,80,22.8,0.004765681923632549,755,0.9828394489682444,0.1674777790088887,4.348465919494629,
F03,32,2,160,18.7,0.004765681923632549,755,0.9828394489682444,0.1674777790088887,7.384130477905273,
F03,32,3,240,96.4,0.004765681923632549,755,0.9828394489682444,0.1674777790088887,17.61623215675354,
F03,32,4,320,285.3,0.004765681923632549,755,0.9828394489682444,0.1674777790088887,31.12319779396057,
F03,32,5,400,342.0,0.01,943,0.9722019447125609,0.9926782653806738,48.51269221305847,
F03,32,6,480,134.0,0.0061790407032262075,1024,0.9895731311885512,0.01,88.21848845481873,
F03,32,7,560,358.8,0.0039749200766265895,797,0.9910778026042765,0.19130523699136878,132.0368630886078,
F03,32,8,640,500.0,0.0001,16,0.999,0.01,168.61269879341125,640
F03,33,1,80,12.0,0.005793630938312033,212,0.837849957052387,0.9150747810717815,3.7854433059692383,
F03,33,2,160,64.7,0.005793630938312033,212,0.837849957052387,0.9150747810717815,7.2759480476379395,
F03,33,3,240,346.5,0.0012731122156949654,1014,0.8768945663683831,0.3507209384148958,18.154566526412964,
F03,33,4,320,500.0,0.009223176361900563,185,0.8773931960314548,0.9966013681439806,36.92143964767456,320
F03,34,1,80,10.6,0.008839828877529944,950,0.9573958983743681,0.6130588737252095,3.7305045127868652,
F03,34,2,160,21.5,0.0038293426429597626,750,0.9252153653086805,0.26802756406471995,6.834873199462891,
F03,34,3,240,151.5,0.0006626408915984696,880,0.9989999995941119,0.03816796475162765,19.26955795288086,
F03,34,4,320,307.2,0.0038293426429597626,750,0.9252153653086805,0.26802756406471995,48.27550196647644,
F03,34,5,400,394.6,0.003029968905099167,473,0.8875668971765195,0.14807823720172855,74.56932544708252,
F03,34,6,480,430.5,0.003029968905099167,473,0.8875668971765195,0.14807823720172855,111.54474663734436,
F03,34,7,560,258.7,0.0006630344721618635,297,0.925268318107614,0.03051314295074515,151.84654927253723,
F03,34,8,640,278.9,0.0001,1024,0.8130135723946275,0.010519148475892026,200.4742636680603,
F03,34,9,720,331.8,0.0001,1024,0.8130135723946275,0.010519148475892026,236.9407515525818,
F03,34,10,800,425.8,0.0001,16,0.9349816291154374,0.3409191951043632,269.3133420944214,
F03,34,11,880,285.7,0.0001,1024,0.8130135723946275,0.010519148475892026,298.3008162975311,
F03,34,12,960,319.8,0.007495393173573477,627,0.9243255559667471,0.6837432840459007,332.53974986076355,
F03,34,13,1040,303.5,0.0001,1024,0.8130135723946275,0.010519148475892026,355.3343243598938,
F03,34,14,1120,500.0,0.003531160805303916,693,0.999,1.0,387.37197184562683,1120
F03,35,1,80,10.5,0.003337081008077767,408,0.8750859660073996,0.7475610775680162,3.72330904006958,
F03,35,2,160,49.5,0.003337081008077767,408,0.8750859660073996,0.7475610775680162,6.842523574829102,
F03,35,3,240,141.3,0.004534981207418772,158,0.8044239006441828,0.5548317185712269,11.611910343170166,
F03,35,4,320,373.0,0.01,1024,0.8,1.0,25.798348903656006,
F03,35,5,400,233.0,0.01,1024,0.8,1.0,40.114253520965576,
F03,35,6,480,430.4,0.0072155170187292485,792,0.8111898732053636,0.2239836151624528,60.71511912345886,
F03,35,7,560,413.1,0.005022123000449979,102,0.9215438638620126,0.7901710133885238,89.83073592185974,
F03,35,8,640,202.8,0.001387183759775971,45,0.9230950965359139,0.9652318335776693,130.99028897285461,
F03,35,9,720,177.5,0.008360371792743931,941,0.8280047336082316,0.8988500820452825,149.02322387695312,
F03,35,10,800,326.3,0.005894424269070541,985,0.9582110637796387,0.2790368904556574,164.0530343055725,
F03,35,11,880,202.9,0.0001,16,0.8,1.0,175.9575710296631,
F03,35,12,960,250.6,0.0057279493134397945,16,0.999,0.6390250712124548,200.64488530158997,
F03,35,13,1040,219.1,0.0001,16,0.8,1.0,215.0209412574768,
F03,35,14,1120,316.2,0.0001,16,0.8,1.0,244.48969149589539,
F03,35,15,1200,457.2,0.0001,425,0.999,1.0,268.97944021224976,
F03,35,16,1280,322.9,0.0001,425,0.999,1.0,282.8540406227112,
F03,35,17,1360,371.8,0.0001,170,0.999,1.0,300.4374508857727,
F03,35,18,1440,500.0,0.01,487,0.8562445604221193,1.0,315.66360330581665,1440
F03,36,1,80,24.7,0.009365959387996132,431,0.9289779848428742,0.9353571087766778,3.1805543899536133,
F03,36,2,160,26.7,0.009365959387996132,431,0.9289779848428742,0.9353571087766778,6.903743743896484,
F03,36,3,240,258.8,0.01,16,0.999,0.01,15.832066535949707,
F03,36,4,320,196.8,0.001628391616451382,245,0.9625749932125648,0.9093488705006356,34.91802763938904,
F03,36,5,400,284.4,0.0025361569308058217,256,0.9255916551322401,0.9937265791695847,44.39647650718689,
F03,36,6,480,346.9,0.007570406698679436,57,0.9748111991620212,0.6936847268333556,66.21759271621704,
F03,36,7,560,268.6,0.001628391616451382,245,0.9625749932125648,0.9093488705006356,76.84279155731201,
F03,36,8,640,214.7,0.001628391616451382,245,0.9625749932125648,0.9093488705006356,94.6274266242981,
F03,36,9,720,232.7,0.009478587785986871,436,0.9719501721103652,0.18752215865162883,108.50046133995056,
F03,36,10,800,269.0,0.004115471724812683,142,0.912290016023414,1.0,122.06755137443542,
F03,36,11,880,317.7,0.0074819545166667275,44,0.9753526447592339,0.6961927232012961,130.70749640464783,
F03,36,12,960,481.8,0.006093118614440571,464,0.9227331433589913,0.4667043410117016,141.1956329345703,
F03,36,13,1040,500.0,0.006093118614440571,464,0.9227331433589913,0.4667043410117016,156.6177477836609,1040
F03,37,1,80,23.9,0.009819472427326526,210,0.8206347295384377,0.7864574815601866,4.374467134475708,
F03,37,2,160,124.3,0.0018405092863682366,759,0.9370991427983782,0.8450285775964572,8.91049599647522,
F03,37,3,240,305.8,0.000692266957255389,166,0.9438343551437841,0.6520591881753655,27.292449474334717,
F03,37,4,320,500.0,0.0036255924585992714,298,0.8832676903797396,0.9713307846620028,58.23913884162903,320
F03,38,1,80,12.9,0.00759985731384205,231,0.9888332967710415,0.9306754073105774,3.75333309173584,
F03,38,2,160,45.8,0.00759985731384205,231,0.9888332967710415,0.9306754073105774,7.011740684509277,
F03,38,3,240,420.9,0.00222097021900375,980,0.8043340100636744,0.8524716344016304,15.453034162521362,
F03,38,4,320,343.5,0.004000230365958914,90,0.9392902023758373,0.807631838166042,31.06963086128235,
F03,38,5,400,187.0,0.0005701879003187311,125,0.8350390546083198,0.6162628790587698,43.31946897506714,
F03,38,6,480,324.1,0.0001,118,0.9085160607465473,0.12472765077372003,60.22038912773132,
F03,38,7,560,470.3,0.007069472362844285,42,0.9878872212262525,1.0,92.92914843559265,
F03,38,8,640,326.5,0.007069472362844285,42,0.9878872212262525,1.0,143.55543303489685,
F03,38,9,720,490.0,0.0001,118,0.9085160607465473,0.12472765077372003,174.11088681221008,
F03,38,10,800,445.8,0.0001,118,0.9085160607465473,0.12472765077372003,217.54396390914917,
F03,38,11,880,425.9,0.002305616734994097,1024,0.8042866230238502,1.0,238.86727571487427,
F03,38,12,960,389.8,0.0001,1024,0.8874585073762942,0.01,293.1729464530945,
F03,38,13,1040,376.6,0.0001,632,0.9145352208532241,0.9676027674866061,327.2023947238922,
F03,38,14,1120,227.4,0.0001,1024,0.8874585073762942,0.01,381.0459535121918,
F03,38,15,1200,167.9,0.0001,1024,0.9496162155413546,0.01,432.82700848579407,
F03,38,16,1280,165.9,0.009162525068349563,946,0.9598004511901154,0.9475139368211472,454.67044949531555,
