experiment_id,run_iteration,gen,total_episodes,score,lr,batch_size,gamma,epsilon,Max Iteration Episode,Iteration time
A1,10,6,960,197.105344874589,0.00694,978,0.981,0.221,,
A1,10,7,1120,193.798607401443,0.00694,978,0.981,0.221,,
A1,10,8,1280,228.554184136465,0.00384,903,0.997,0.8571,,
A1,10,,,,,,,,1280,2086
A3,11,1,160,-95.33371468,0.00034,508,0.899,0.7436,,
A3,11,2,320,-119.8386875,0.00034,508,0.899,0.7436,,
A3,11,3,480,-110.7127263,0.00691,330,0.964,0.0674,,
A3,11,4,640,48.5080357725309,0.00919,749,0.991,0.0399,,
A3,11,5,800,159.012066539016,0.00093,249,0.994,0.1817,,
A3,11,6,960,196.652368485972,0.00399,599,0.994,0.1101,,
A3,11,7,1120,128.33024833828,0.0062,937,0.972,0.9383,,
A3,11,8,1280,217.935094052362,0.00946,175,0.983,0.9377,,
A3,11,,,,,,,,1280,1439
A2,13,1,160,-93.00034212,0.00499,793,0.949,0.7123,,
A2,13,2,320,-28.36363691,0.00468,1010,0.801,0.4471,,
A2,13,3,480,5.95371679808072,0.00468,1010,0.801,0.4471,,
A2,13,4,640,-16.81293538,0.0069,985,0.825,0.1584,,
A2,13,5,800,107.404254340351,0.00175,574,0.981,0.0586,,
A2,13,6,960,231.555814553792,0.00122,528,0.988,0.2481,,
A2,13,,,,,,,,960,1425
A3,12,1,160,-54.33322731,0.00274,886,0.911,0.2375,,
A3,12,2,320,-27.0086626,0.00092,599,0.897,0.7878,,
A3,12,3,480,-36.90254838,0.00863,812,0.883,0.7784,,
A3,12,4,640,-18.21256413,0.00245,352,0.993,0.1305,,
A3,12,5,800,-32.35090369,0.00389,1005,0.954,0.3302,,
A3,12,6,960,114.388659418872,0.00245,352,0.993,0.1305,,
A3,12,7,1120,265.392664504972,0.00251,451,0.994,0.3254,,
A3,12,,,,,,,,1120,1436
A2,14,1,160,-189.8892286,0.00529,398,0.838,0.3772,,
A2,14,2,320,21.8419003765535,0.00897,661,0.901,0.2646,,
A2,14,3,480,75.3129769810789,0.00054,934,0.996,0.9335,,
A2,14,4,640,29.1790780563519,0.00138,313,0.808,0.9042,,
A2,14,5,800,78.83531396,0.00138,313,0.808,0.9042,,
A2,14,6,960,46.1754391962026,0.00138,313,0.808,0.9042,,
A2,14,7,1120,-77.18013836,0.00707,718,0.859,0.9934,,
A2,14,8,1280,176.488215870259,0.00102,1007,0.973,0.2225,,
A2,14,9,1440,106.811955010967,0.00102,1007,0.973,0.2225,,
A2,14,10,1600,196.255243267831,0.00595,254,0.99,0.9154,,
A2,14,11,1760,238.464329197054,0.0053,177,0.94,0.9785,,
A2,14,,,,,,,,1760,1894
A1,11,1,160,-105.481526,0.00663,881,0.983,0.6819,,
A1,11,2,320,-37.82030489,0.00965,64,0.94,0.1491,,
A1,11,3,480,68.7121735743869,0.00962,534,0.828,0.272,,
A1,11,4,640,-10.62603874,0.00815,119,0.888,0.859,,
A1,11,5,800,4.227356472,0.00763,774,0.808,0.1927,,
A1,11,6,960,121.151329241932,0.00413,867,0.985,0.0126,,
A1,11,7,1120,175.660237120619,0.00413,867,0.985,0.0126,,
A1,11,8,1280,27.5547967359092,0.00413,867,0.985,0.0126,,
A1,11,9,1440,68.0252562772488,0.00373,1003,0.965,0.0336,,
A1,11,10,1600,124.64229559944,0.00841,921,0.999,0.081,,
A1,11,11,1760,219.83904379042,0.00043,944,0.999,0.283,,
A1,11,,,,,,,,1760,3502
A3,13,1,160,-23.55213147,0.00613,57,0.864,0.6787,,
A3,13,2,320,-62.11405525,0.00297,482,0.969,0.0789,,
A3,13,3,480,-18.91525301,0.00297,482,0.969,0.0789,,
A3,13,4,640,-21.04079397,0.00297,482,0.969,0.0789,,
A3,13,5,800,180.308357009518,0.00297,482,0.969,0.0789,,
A3,13,6,960,77.7521932184403,0.00647,896,0.968,0.2021,,
A3,13,7,1120,219.341620263706,0.00038,611,0.992,0.0877,,
A3,13,,,,,,,,1120,1900
A2,15,1,160,-152.2573033,0.00405,886,0.911,0.8797,,
A2,15,2,320,-85.88183772,0.00405,886,0.911,0.8797,,
A2,15,3,480,-69.60534981,0.00202,788,0.992,0.2631,,
A2,15,4,640,80.01703389,0.00406,226,0.985,0.2941,,
A2,15,5,800,104.546515433993,0.00183,431,0.997,0.4528,,
A2,15,6,960,67.3151661264514,0.00406,226,0.985,0.2941,,
A2,15,7,1120,213.338438308612,0.00183,431,0.997,0.4528,,
A2,15,,,,,,,,1120,1655
A1,12,1,160,12.4973378115097,0.00676,914,0.905,0.5708,,
A1,12,2,320,-49.02438038,0.00597,272,0.839,0.6086,,
A1,12,3,480,-74.23146533,0.00676,914,0.905,0.5708,,
A1,12,4,640,-48.22026787,0.00576,146,0.995,0.1806,,
A1,12,5,800,127.546946047961,0.0096,816,0.999,0.0338,,
A1,12,6,960,148.614512247145,0.00167,618,0.923,0.975,,
A1,12,7,1120,232.100846265128,0.00062,191,0.934,0.8366,,
A1,12,,,,,,,,1120,1136
