experiment_id,run_iteration,gen,total_episodes,score,lr,batch_size,gamma,epsilon,Max Iteration Episode,Iteration time
mu03_01,1,1,80,50.2,0.0078,714,0.807,0.3668,,
mu03_01,1,2,160,25.6,0.00031,769,0.855,0.6702,,
mu03_01,1,3,240,328.9,0.0077,991,0.836,0.5211,,
mu03_01,1,4,320,454,0.00719,292,0.958,0.3178,,
mu03_01,1,5,400,180,0.00379,161,0.956,0.9671,,
mu03_01,1,6,480,500,0.00229,931,0.935,0.7472,,
mu03_01,1,,,,,,,,480,203
mu03_01,2,1,80,12.2,0.00893,239,0.86,0.9327,,
mu03_01,2,2,160,27.2,0.00884,145,0.927,0.6175,,
mu03_01,2,3,240,78.2,0.00838,251,0.846,0.4071,,
mu03_01,2,4,320,115.3,0.00536,120,0.811,0.9622,,
mu03_01,2,5,400,146.7,0.0007,949,0.965,0.6619,,
mu03_01,2,6,480,112.3,0.0078,364,0.826,0.9698,,
mu03_01,2,7,560,129,0.00459,622,0.855,0.9314,,
mu03_01,2,8,640,124.2,0.00459,622,0.855,0.9314,,
mu03_01,2,9,720,127.3,0.00633,333,0.986,0.5229,,
mu03_01,2,10,800,172.9,0.00578,848,0.83,0.385,,
mu03_01,2,11,880,190.4,0.01,741,0.977,0.1992,,
mu03_01,2,12,960,168.2,0.00821,840,0.817,0.4062,,
mu03_01,2,13,1040,135,0.00845,1010,0.814,0.3541,,
mu03_01,2,14,1120,229.3,0.00843,655,0.985,0.7677,,
mu03_01,2,15,1200,158.8,0.00574,89,0.923,0.9606,,
mu03_01,2,16,1280,120.8,0.00975,600,0.888,0.9735,,
mu03_01,2,17,1360,174.3,0.00044,864,0.883,0.0156,,
mu03_01,2,18,1440,189,0.00194,909,0.973,0.1531,,
mu03_01,2,19,1520,295.3,0.00194,909,0.973,0.1531,,
mu03_01,2,20,1600,276.4,0.00352,1023,0.985,0.443,,
mu03_01,2,21,1680,238,0.00908,879,0.972,0.2951,,
mu03_01,2,22,1760,251.8,0.00732,1022,0.996,0.4305,,
mu03_01,2,23,1840,376.2,0.00732,1022,0.996,0.4305,,
mu03_01,2,24,1920,394.9,0.00081,920,0.946,0.9936,,
mu03_01,2,25,2000,428.7,0.00059,717,0.999,0.9493,,
mu03_01,2,26,2080,342.8,0.0021,915,0.823,0.9531,,
mu03_01,2,27,2160,430.3,0.00098,136,0.99,0.5958,,
mu03_01,2,28,2240,384.1,0.00098,136,0.99,0.5958,,
mu03_01,2,29,2320,405.1,0.00324,587,0.985,0.9541,,
mu03_01,2,30,2400,488,0.00621,899,0.976,0.9995,,
mu03_01,2,31,2480,500,0.00946,989,0.998,0.9992,,
mu03_01,2,,,,,,,,2480,1990
mu03_01,3,1,80,14.4,0.00309,79,0.858,0.2161,,
mu03_01,3,2,160,229.6,0.00443,526,0.825,0.4711,,
mu03_01,3,3,240,158,0.00104,86,0.878,0.6668,,
mu03_01,3,4,320,444.4,0.00104,86,0.878,0.6668,,
mu03_01,3,5,400,500,0.00408,747,0.806,0.8109,,
mu03_01,3,,,,,,,,400,283
mu03_01,4,1,80,27.8,0.00373,277,0.876,0.4018,,
mu03_01,4,2,160,16.4,0.00584,1023,0.802,0.7753,,
mu03_01,4,3,240,174,0.00676,101,0.953,0.8873,,
mu03_01,4,4,320,498.6,0.00091,310,0.995,0.4261,,
mu03_01,4,5,400,412.4,0.00961,395,0.945,0.5866,,
mu03_01,4,6,480,202.6,0.00858,853,0.855,0.9263,,
mu03_01,4,7,560,148.8,0.00818,921,0.946,0.9907,,
mu03_01,4,8,640,143.6,0.00731,453,0.834,0.8125,,
mu03_01,4,9,720,480.4,0.00731,453,0.834,0.8125,,
mu03_01,4,10,800,428.6,0.00736,850,0.891,0.2787,,
mu03_01,4,11,880,495.4,0.00736,850,0.891,0.2787,,
mu03_01,4,12,960,237.5,0.00529,1023,0.905,0.9524,,
mu03_01,4,13,1040,340.6,0.00015,979,0.933,0.5707,,
mu03_01,4,14,1120,500,0.00015,979,0.933,0.5707,,
mu03_01,4,,,,,,,,1120,934
mu03_01,5,1,80,11.1,0.00969,597,0.9,0.5645,,
