experiment_id,run_iteration,gen,total_episodes,score,lr,batch_size,gamma,epsilon,Max Iteration Episode,Iteration time
mu00_01,12,6,480,333.3,0.00429,984,0.81,0.8093,,
mu00_01,12,7,560,490.2,0.00233,591,0.846,0.6261,,
mu00_01,12,8,640,500.0,0.00078,977,0.823,0.9495,,
mu00_01,12,,,,,,,,640,455
mu00_01,13,1,80,12.3,0.00487,1014,0.814,0.6128,,
mu00_01,13,2,160,21.0,0.00869,798,0.95,0.6606,,
mu00_01,13,3,240,475.3,0.00985,815,0.999,0.4738,,
mu00_01,13,4,320,500.0,0.00394,981,0.973,0.5899,,
mu00_01,13,,,,,,,,320,215
mu00_01,14,1,80,140.5,0.0062,386,0.95,0.021,,
mu00_01,14,2,160,33.3,0.00758,505,0.911,0.7199,,
mu00_01,14,3,240,204.9,0.00382,691,0.804,0.7652,,
mu00_01,14,4,320,500.0,0.00392,507,0.925,0.9731,,
mu00_01,14,,,,,,,,320,165
mu00_01,15,1,80,15.0,0.00203,245,0.886,0.4878,,
mu00_01,15,2,160,102.8,0.00173,115,0.919,0.4468,,
mu00_01,15,3,240,147.0,0.00204,196,0.964,0.9037,,
mu00_01,15,4,320,206.9,0.00447,589,0.998,0.3163,,
mu00_01,15,5,400,166.9,0.00322,137,0.994,0.3824,,
mu00_01,15,6,480,150.3,0.00887,227,0.981,0.9106,,
mu00_01,15,7,560,141.8,0.00164,406,0.983,0.4373,,
mu00_01,15,8,640,471.6,0.00276,549,0.979,0.4887,,
mu00_01,15,9,720,248.9,0.00261,992,0.943,0.1407,,
mu00_01,15,10,800,219.3,0.00969,488,0.999,0.8225,,
mu00_01,15,11,880,170.7,0.0079,831,0.804,0.9168,,
mu00_01,15,12,960,156.2,0.0079,831,0.804,0.9168,,
mu00_01,15,13,1040,157.6,0.00955,905,0.974,0.4159,,
mu00_01,15,14,1120,500.0,0.00983,935,0.974,0.0745,,
mu00_01,15,,,,,,,,1120,994
mu00_01,16,1,80,24.9,0.00556,422,0.905,0.319,,
mu00_01,16,2,160,14.1,0.00947,314,0.829,0.6863,,
mu00_01,16,3,240,335.1,0.0017,737,0.964,0.9029,,
mu00_01,16,4,320,458.5,0.00347,505,0.818,0.7708,,
mu00_01,16,5,400,413.5,0.00611,653,0.911,0.4529,,
mu00_01,16,6,480,240.3,0.00347,505,0.818,0.7708,,
mu00_01,16,7,560,315.6,0.00708,747,0.821,0.8994,,
mu00_01,16,8,640,306.0,0.00611,653,0.911,0.4529,,
mu00_01,16,9,720,309.6,0.00251,253,0.975,0.953,,
mu00_01,16,10,800,322.5,0.00611,653,0.911,0.4529,,
mu00_01,16,11,880,371.2,0.00192,597,0.976,0.8942,,
mu00_01,16,12,960,249.9,0.00099,741,0.984,0.7649,,
mu00_01,16,13,1040,387.0,0.00112,663,0.995,0.9889,,
mu00_01,16,14,1120,299.1,0.00872,944,0.918,0.8481,,
mu00_01,16,15,1200,500.0,0.00327,656,0.985,0.9076,,
mu00_01,16,,,,,,,,1200,827
mu00_01,17,1,80,12.7,0.00206,90,0.879,0.7131,,
mu00_01,17,2,160,80.6,0.00757,755,0.893,0.7604,,
mu00_01,17,3,240,318.2,0.00162,122,0.808,0.9619,,
mu00_01,17,4,320,206.0,0.00162,122,0.808,0.9619,,
mu00_01,17,5,400,202.2,0.00162,122,0.808,0.9619,,
mu00_01,17,6,480,168.6,0.00338,823,0.822,0.9598,,
mu00_01,17,7,560,152.2,0.00449,141,0.811,0.8178,,
mu00_01,17,8,640,143.6,0.00449,141,0.811,0.8178,,
mu00_01,17,9,720,135.0,0.00859,937,0.826,0.9829,,
mu00_01,17,10,800,135.2,0.00037,37,0.958,0.4389,,
mu00_01,17,11,880,184.4,0.00037,37,0.958,0.4389,,
mu00_01,17,12,960,142.3,0.00349,969,0.995,0.4358,,
mu00_01,17,13,1040,127.6,0.00159,878,0.859,0.9409,,
mu00_01,17,14,1120,151.7,0.00733,965,0.973,0.8808,,
mu00_01,17,15,1200,145.8,0.00968,994,0.973,0.9716,,
mu00_01,17,16,1280,130.2,0.00452,745,0.907,0.9375,,
mu00_01,17,17,1360,130.0,0.00409,983,0.999,0.8778,,
mu00_01,17,18,1440,144.2,0.0054,976,0.883,0.9644,,
mu00_01,17,19,1520,132.4,0.0054,976,0.883,0.9644,,
mu00_01,17,20,1600,169.5,0.00756,1011,0.836,0.9753,,
mu00_01,17,21,1680,162.0,0.00826,948,0.888,0.8312,,
mu00_01,17,22,1760,424.2,0.00968,1023,0.883,0.7105,,
mu00_01,17,23,1840,214.1,0.00684,989,0.94,0.9998,,
mu00_01,17,24,1920,500.0,0.00968,1023,0.883,0.7105,,
mu00_01,17,,,,,,,,1920,1263
mu00_01,18,1,80,89.7,0.0058,22,0.805,0.686,,
mu00_01,18,2,160,103.2,0.00725,167,0.916,0.8249,,
mu00_01,18,3,240,368.4,0.00363,617,0.81,0.9959,,
mu00_01,18,4,320,500.0,0.00845,432,0.921,0.9777,,
mu00_01,18,,,,,,,,320,162
mu00_01,19,1,80,42.8,0.0082,1014,0.832,0.5367,,
mu00_01,19,2,160,43.4,0.00982,718,0.926,0.8157,,
mu00_01,19,3,240,356.4,0.00626,295,0.894,0.6668,,
mu00_01,19,4,320,500.0,0.00791,466,0.948,0.9106,,
mu00_01,19,,,,,,,,320,164
mu00_01,20,1,80,10.5,0.0036,465,0.821,0.6126,,
mu00_01,20,2,160,23.0,0.00901,930,0.99,0.9916,,
mu00_01,20,3,240,174.9,0.00167,981,0.813,0.8902,,
mu00_01,20,4,320,429.1,0.00805,980,0.904,0.8159,,
mu00_01,20,5,400,500.0,0.00738,849,0.963,0.9124,,
mu00_01,20,,,,,,,,400,238
mu00_01,21,1,80,17.2,0.00359,143,0.879,0.1827,,
mu00_01,21,2,160,26.8,0.00364,34,0.84,0.8274,,
mu00_01,21,3,240,169.0,0.00747,329,0.853,0.4325,,
mu00_01,21,4,320,277.9,0.00881,838,0.935,0.4046,,
mu00_01,21,5,400,500.0,0.00686,644,0.889,0.5024,,
mu00_01,21,,,,,,,,400,240
mu00_01,22,1,80,12.8,0.00497,254,0.867,0.9695,,
mu00_01,22,2,160,81.0,0.00783,460,0.975,0.7139,,
mu00_01,22,3,240,293.8,0.00675,535,0.986,0.4612,,
mu00_01,22,4,320,163.1,0.00527,612,0.965,0.9505,,
mu00_01,22,5,400,309.8,0.00595,460,0.808,0.7675,,
mu00_01,22,6,480,485.7,0.00723,765,0.978,0.1567,,
mu00_01,22,7,560,500.0,0.0087,873,0.924,0.4284,,
mu00_01,22,,,,,,,,560,530
mu00_01,23,1,80,10.9,0.00951,442,0.892,0.7805,,
mu00_01,23,2,160,26.1,0.00951,442,0.892,0.7805,,
mu00_01,23,3,240,131.5,0.00872,633,0.985,0.9383,,
mu00_01,23,4,320,240.6,0.00648,502,0.981,0.7078,,
mu00_01,23,5,400,500.0,0.00202,453,0.995,0.6763,,
mu00_01,23,,,,,,,,400,234
mu00_01,24,1,80,24.0,0.0079,467,0.892,0.3993,,
mu00_01,24,2,160,75.4,0.00577,99,0.963,0.1317,,
mu00_01,24,3,240,199.3,0.00011,742,0.986,0.1989,,
mu00_01,24,4,320,500.0,0.00011,742,0.986,0.1989,,
mu00_01,24,,,,,,,,320,254
mu00_01,25,1,80,13.2,0.00513,948,0.884,0.7062,,
mu00_01,25,2,160,63.2,0.00487,320,0.814,0.9031,,
mu00_01,25,3,240,172.7,0.00019,158,0.965,0.9193,,
mu00_01,25,4,320,194.2,0.00019,158,0.965,0.9193,,
mu00_01,25,5,400,480.5,0.00394,16,0.978,0.8699,,
mu00_01,25,6,480,257.0,0.00019,158,0.965,0.9193,,
mu00_01,25,7,560,192.7,0.00019,158,0.965,0.9193,,
mu00_01,25,8,640,471.9,0.00915,60,0.97,0.7408,,
mu00_01,25,9,720,435.9,0.00798,347,0.933,0.8824,,
mu00_01,25,10,800,219.0,0.00019,158,0.965,0.9193,,
mu00_01,25,11,880,212.9,0.00044,412,0.95,0.9062,,
mu00_01,25,12,960,386.0,0.00425,66,0.893,0.9244,,
mu00_01,25,13,1040,240.7,0.00038,203,0.951,0.8779,,
mu00_01,25,14,1120,347.8,0.00038,203,0.951,0.8779,,
mu00_01,25,15,1200,322.9,0.00019,158,0.965,0.9193,,
mu00_01,25,16,1280,206.9,0.00019,158,0.965,0.9193,,
mu00_01,25,17,1360,405.1,0.00019,158,0.965,0.9193,,
mu00_01,25,18,1440,215.9,0.00097,358,0.997,0.9426,,
mu00_01,25,19,1520,289.7,0.00011,198,0.994,0.8779,,
mu00_01,25,20,1600,252.5,0.00011,198,0.994,0.8779,,
mu00_01,25,21,1680,274.4,0.00011,198,0.994,0.8779,,
mu00_01,25,22,1760,279.6,0.00011,198,0.994,0.8779,,
mu00_01,25,23,1840,360.2,0.00011,198,0.994,0.8779,,
mu00_01,25,24,1920,449.0,0.00011,198,0.994,0.8779,,
mu00_01,25,25,2000,381.1,0.00026,360,0.975,0.7884,,
mu00_01,25,26,2080,366.1,0.00025,449,0.99,0.8816,,
mu00_01,25,27,2160,379.6,0.00026,360,0.975,0.7884,,
mu00_01,25,28,2240,329.6,0.00104,414,0.981,0.9565,,
mu00_01,25,29,2320,161.8,0.00012,757,0.968,0.8609,,
mu00_01,25,30,2400,238.6,0.00066,432,0.987,0.7045,,
mu00_01,25,31,2480,114.2,0.00012,757,0.968,0.8609,,
mu00_01,25,32,2560,101.0,0.00973,18,0.849,0.8561,,
mu00_01,25,33,2640,114.9,0.00492,91,0.973,0.8194,,
mu00_01,25,34,2720,181.0,0.00492,91,0.973,0.8194,,
mu00_01,25,35,2800,188.1,0.00083,368,0.995,0.7813,,
mu00_01,25,36,2880,153.5,0.00083,368,0.995,0.7813,,
mu00_01,25,37,2960,122.2,0.00095,508,0.987,0.9846,,
mu00_01,25,38,3040,129.9,0.00443,171,0.991,0.2959,,
mu00_01,25,39,3120,173.4,0.00964,882,0.8,0.1199,,
mu00_01,25,40,3200,173.1,0.00958,936,0.885,0.2617,,
mu00_01,25,41,3280,194.4,0.00891,850,0.865,0.0378,,
mu00_01,25,42,3360,239.0,0.00964,874,0.87,0.0109,,
mu00_01,25,43,3440,140.3,0.00816,1023,0.823,0.0372,,
mu00_01,25,44,3520,207.7,0.00986,1023,0.871,0.5313,,
mu00_01,25,45,3600,103.1,0.00999,1018,0.895,0.0633,,
mu00_01,25,46,3680,93.4,0.00986,1023,0.871,0.5313,,
mu00_01,25,47,3760,103.9,0.00806,992,0.989,0.0405,,
mu00_01,25,48,3840,125.9,0.00097,1023,0.94,0.9463,,
mu00_01,25,49,3920,140.8,0.00097,1023,0.94,0.9463,,
mu00_01,25,50,4000,217.0,0.00241,1020,0.913,0.7825,,
mu00_01,25,51,4080,239.2,0.00423,1023,0.931,0.8296,,
mu00_01,25,52,4160,434.0,0.00241,1020,0.913,0.7825,,
mu00_01,25,53,4240,377.2,0.0003,840,0.99,0.8403,,
mu00_01,25,54,4320,500.0,0.00606,949,0.974,0.978,,
mu00_01,25,,,,,,,,4320,3324
mu00_01,26,1,80,12.0,0.0083,79,0.985,0.4458,,
mu00_01,26,2,160,26.1,0.00869,55,0.904,0.0123,,
mu00_01,26,3,240,276.2,0.00519,76,0.98,0.0118,,
mu00_01,26,4,320,382.1,0.00695,388,0.804,0.0983,,
mu00_01,26,5,400,199.2,0.0079,106,0.864,0.4087,,
mu00_01,26,6,480,341.2,0.005,635,0.829,0.1954,,
mu00_01,26,7,560,487.0,0.00937,597,0.809,0.8614,,
mu00_01,26,8,640,262.8,0.00655,445,0.812,0.312,,
mu00_01,26,9,720,447.3,0.00061,636,0.976,0.7136,,
mu00_01,26,10,800,500.0,0.00061,636,0.976,0.7136,,
mu00_01,26,,,,,,,,800,724
mu00_01,27,1,80,20.6,0.00656,195,0.972,0.3502,,
mu00_01,27,2,160,15.5,0.00387,842,0.929,0.7532,,
mu00_01,27,3,240,120.9,0.00754,177,0.98,0.6308,,
mu00_01,27,4,320,337.0,0.00643,521,0.917,0.7044,,
mu00_01,27,5,400,487.0,0.00832,160,0.919,0.8865,,
mu00_01,27,6,480,339.5,0.00993,468,0.858,0.724,,
mu00_01,27,7,560,331.0,0.00876,772,0.905,0.6489,,
mu00_01,27,8,640,500.0,0.00963,446,0.812,0.8643,,
mu00_01,27,,,,,,,,640,433
mu00_01,28,1,80,11.6,0.00978,253,0.884,0.3186,,
mu00_01,28,2,160,36.8,0.00978,253,0.884,0.3186,,
mu00_01,28,3,240,318.2,0.00081,249,0.852,0.9041,,
mu00_01,28,4,320,500.0,0.00081,249,0.852,0.9041,,
mu00_01,28,,,,,,,,320,165
mu00_01,29,1,80,63.9,0.00496,605,0.819,0.1518,,
mu00_01,29,2,160,111.0,0.00496,605,0.819,0.1518,,
mu00_01,29,3,240,354.7,0.00494,975,0.83,0.136,,
mu00_01,29,4,320,453.4,0.00542,1008,0.933,0.0229,,
mu00_01,29,5,400,392.1,0.00803,960,0.84,0.2166,,
mu00_01,29,6,480,428.8,0.00081,901,0.968,0.8934,,
mu00_01,29,7,560,500.0,0.00081,901,0.968,0.8934,,
mu00_01,29,,,,,,,,560,792
mu00_01,30,1,80,13.5,0.00564,562,0.87,0.1351,,
mu00_01,30,2,160,29.8,0.00743,254,0.971,0.3093,,
mu00_01,30,3,240,100.6,0.00743,254,0.971,0.3093,,
mu00_01,30,4,320,275.9,0.0074,944,0.859,0.1448,,
mu00_01,30,5,400,500.0,0.0074,944,0.859,0.1448,,
mu00_01,30,,,,,,,,400,333
mu00_01,31,1,80,10.4,0.00315,198,0.821,0.8495,,
mu00_01,31,2,160,16.1,0.00315,198,0.821,0.8495,,
mu00_01,31,3,240,500.0,0.00675,488,0.813,0.7278,,
mu00_01,31,,,,,,,,240,134
mu00_01,32,1,80,18.5,0.00504,992,0.829,0.1848,,
mu00_01,32,2,160,21.4,0.0038,956,0.855,0.5506,,
mu00_01,32,3,240,151.9,0.00522,941,0.952,0.8434,,
mu00_01,32,4,320,383.7,0.00932,527,0.999,0.9166,,
mu00_01,32,5,400,500.0,0.00932,527,0.999,0.9166,,
mu00_01,32,,,,,,,,400,273
mu00_01,33,1,80,10.7,0.00999,176,0.885,0.9923,,
mu00_01,33,2,160,13.9,0.00959,160,0.998,0.1892,,
mu00_01,33,3,240,75.5,0.00814,657,0.82,0.536,,
mu00_01,33,4,320,117.6,0.00226,93,0.823,0.8883,,
mu00_01,33,5,400,345.4,0.00457,590,0.861,0.6387,,
mu00_01,33,6,480,271.8,0.00863,970,0.903,0.6912,,
mu00_01,33,7,560,184.6,0.00383,86,0.974,0.6747,,
mu00_01,33,8,640,303.1,0.00547,507,0.922,0.7304,,
mu00_01,33,9,720,496.8,0.00942,867,0.904,0.9819,,
mu00_01,33,10,800,465.2,0.001,921,0.975,0.8926,,
mu00_01,33,11,880,500.0,0.00431,991,0.978,0.7056,,
mu00_01,33,,,,,,,,880,609
mu00_01,34,1,80,16.4,0.00139,823,0.963,0.5245,,
mu00_01,34,2,160,116.6,0.00444,328,0.888,0.6647,,
mu00_01,34,3,240,483.9,0.00134,288,0.994,0.6191,,
mu00_01,34,4,320,500.0,0.00134,288,0.994,0.6191,,
mu00_01,34,,,,,,,,320,243
mu00_01,35,1,80,9.6,0.0074,718,0.872,0.0632,,
mu00_01,35,2,160,20.9,0.00727,329,0.963,0.9195,,
mu00_01,35,3,240,423.0,0.00204,107,0.959,0.5647,,
mu00_01,35,4,320,500.0,0.00799,293,0.977,0.9439,,
mu00_01,35,,,,,,,,320,172
mu00_01,36,1,80,15.7,0.00352,322,0.937,0.3313,,
mu00_01,36,2,160,452.0,0.00556,52,0.998,0.3881,,
mu00_01,36,3,240,500.0,0.00483,276,0.934,0.2118,,
mu00_01,36,,,,,,,,240,165
mu00_01,37,1,80,17.2,0.00165,808,0.88,0.0187,,
mu00_01,37,2,160,26.6,0.00968,853,0.966,0.8164,,
mu00_01,37,3,240,308.9,0.00968,853,0.966,0.8164,,
mu00_01,37,4,320,500.0,0.00664,604,0.956,0.4514,,
mu00_01,37,,,,,,,,320,175
mu00_01,38,1,80,20.1,0.00337,1000,0.972,0.9936,,
mu00_01,38,2,160,39.5,0.00197,743,0.822,0.9177,,
mu00_01,38,3,240,171.9,0.00058,685,0.901,0.6846,,
mu00_01,38,4,320,258.5,0.00347,562,0.993,0.8488,,
mu00_01,38,5,400,500.0,0.00245,844,0.988,0.9053,,
mu00_01,38,,,,,,,,400,214
mu00_01,39,1,80,17.5,0.00368,196,0.825,0.2803,,
mu00_01,39,2,160,143.4,0.00489,641,0.946,0.9407,,
mu00_01,39,3,240,307.8,0.00489,641,0.946,0.9407,,
mu00_01,39,4,320,383.7,0.00864,862,0.957,0.8852,,
mu00_01,39,5,400,500.0,0.00851,412,0.998,0.8762,,
mu00_01,39,,,,,,,,400,261
mu00_01,40,1,80,10.7,0.00474,677,0.91,0.99,,
mu00_01,40,2,160,65.4,0.00424,731,0.904,0.5469,,
mu00_01,40,3,240,203.2,0.00431,709,0.948,0.6176,,
mu00_01,40,4,320,408.6,0.00757,325,0.993,0.1744,,
mu00_01,40,5,400,260.1,0.00032,836,0.992,0.9742,,
mu00_01,40,6,480,245.0,0.00032,836,0.992,0.9742,,
mu00_01,40,7,560,227.2,0.0001,912,0.965,0.7152,,
mu00_01,40,8,640,240.3,0.0001,912,0.965,0.7152,,
mu00_01,40,9,720,279.7,0.00089,97,0.961,0.8438,,
mu00_01,40,10,800,500.0,0.00474,452,0.996,0.6868,,
mu00_01,40,,,,,,,,800,595
mu00_01,41,1,80,23.5,0.0009,983,0.901,0.9951,,
mu00_01,41,2,160,19.8,0.00629,518,0.891,0.1202,,
mu00_01,41,3,240,220.3,0.00338,883,0.872,0.9995,,
mu00_01,41,4,320,229.7,0.00376,810,0.92,0.9639,,
mu00_01,41,5,400,377.2,0.00639,147,0.937,0.4899,,
mu00_01,41,6,480,454.3,0.00746,544,0.866,0.8255,,
mu00_01,41,7,560,274.2,0.00607,426,0.902,0.9246,,
mu00_01,41,8,640,230.2,0.00987,940,0.97,0.973,,
mu00_01,41,9,720,324.3,0.0019,341,0.987,0.711,,
mu00_01,41,10,800,251.7,0.00615,814,0.991,0.7988,,
mu00_01,41,11,880,254.8,0.00615,814,0.991,0.7988,,
mu00_01,41,12,960,309.8,0.00183,921,0.85,0.9606,,
mu00_01,41,13,1040,390.6,0.00781,738,0.975,0.7268,,
mu00_01,41,14,1120,288.4,0.00262,931,0.995,0.8218,,
mu00_01,41,15,1200,500.0,0.00128,998,0.942,0.6916,,
mu00_01,41,,,,,,,,1200,840
mu00_01,42,1,80,22.0,0.00871,624,0.929,0.457,,
mu00_01,42,2,160,14.6,0.00437,699,0.981,0.1002,,
mu00_01,42,3,240,241.6,0.00611,860,0.977,0.6525,,
mu00_01,42,4,320,500.0,0.00282,376,0.931,0.8357,,
mu00_01,42,,,,,,,,320,154
mu00_01,43,1,80,18.9,0.00996,365,0.855,0.9581,,
mu00_01,43,2,160,42.1,0.00855,723,0.913,0.7719,,
mu00_01,43,3,240,116.1,0.00731,451,0.927,0.6141,,
mu00_01,43,4,320,315.9,0.00299,279,0.986,0.9902,,
mu00_01,43,5,400,299.9,0.00177,201,0.952,0.8824,,
mu00_01,43,6,480,243.3,0.00414,525,0.922,0.9731,,
mu00_01,43,7,560,224.5,0.00504,726,0.8,0.1977,,
mu00_01,43,8,640,360.4,0.00504,726,0.8,0.1977,,
mu00_01,43,9,720,500.0,0.00903,890,0.881,0.6603,,
mu00_01,43,,,,,,,,720,529
mu00_01,44,1,80,22.7,0.0066,139,0.965,0.8263,,
mu00_01,44,2,160,93.9,0.0038,210,0.904,0.866,,
mu00_01,44,3,240,234.6,0.0066,139,0.965,0.8263,,
mu00_01,44,4,320,248.9,0.00061,646,0.942,0.9973,,
mu00_01,44,5,400,381.2,0.00061,646,0.942,0.9973,,
mu00_01,44,6,480,223.8,0.0049,948,0.938,0.9654,,
mu00_01,44,7,560,282.5,0.0049,948,0.938,0.9654,,
mu00_01,44,8,640,214.8,0.00196,1023,0.966,0.6446,,
mu00_01,44,9,720,207.8,0.00185,916,0.828,0.8523,,
mu00_01,44,10,800,216.7,0.0015,729,0.997,0.6966,,
mu00_01,44,11,880,190.3,0.00038,837,0.847,0.99,,
mu00_01,44,12,960,335.3,0.0001,220,0.996,0.2678,,
mu00_01,44,13,1040,194.4,0.0001,780,0.94,0.9424,,
mu00_01,44,14,1120,411.4,0.00195,212,0.983,0.0378,,
mu00_01,44,15,1200,226.3,0.00345,131,0.999,0.2117,,
mu00_01,44,16,1280,271.8,0.00221,899,0.999,0.2797,,
mu00_01,44,17,1360,312.2,0.0023,853,0.985,0.1378,,
mu00_01,44,18,1440,235.5,0.00017,33,0.994,0.2729,,
mu00_01,44,19,1520,211.1,0.00147,213,0.996,0.4749,,
mu00_01,44,20,1600,368.4,0.00147,213,0.996,0.4749,,
mu00_01,44,21,1680,215.0,0.00023,668,0.987,0.474,,
mu00_01,44,22,1760,181.1,0.00013,887,0.993,0.4599,,
mu00_01,44,23,1840,234.0,0.00913,49,0.927,0.9334,,
mu00_01,44,24,1920,228.3,0.0014,47,0.986,0.6456,,
mu00_01,44,25,2000,135.2,0.00194,66,0.97,0.8651,,
mu00_01,44,26,2080,193.8,0.00103,846,0.814,0.6909,,
mu00_01,44,27,2160,262.2,0.00874,999,0.835,0.0533,,
mu00_01,44,28,2240,500.0,0.0092,902,0.838,0.2153,,
mu00_01,44,,,,,,,,2240,2008
